city_id,city_name,fips_code
1840012616,South Lebanon,39165
1840006809,Byron,27109
1840013920,Gulf Breeze,12113
1840018109,Catalina,4019
1840013764,Eatonton,13237
1840011182,Volo,17097
1840019547,Crockett,48225
1840002445,Huntington Woods,26125
1840015896,Ville Platte,22039
1840153064,Braddock,51059
1840017185,Walker,22063
1840145044,Belle Haven,51059
1840006151,Chesapeake Beach,24009
1840014548,Munford,47167
1840018655,Douglas,56009
1840014283,Cynthiana,21097
1840009741,Shrewsbury,29189
1840034390,Northgate,39061
1840073783,Champion Heights,39155
1840014500,Pigeon Forge,47155
1840010870,Willard,29077
1840003159,Twin Lakes,55059
1840000895,Carlstadt,34003
1840043457,McRae-Helena,13271
1840018775,Durham,6007
1840008377,Monticello,17147
1840005973,Glenarden,24033
1840073922,Lucas Valley-Marinwood,6041
1840019688,Crystal City,48507
1840009790,Salem,18175
1840013544,Harvest,1089
1840014550,Henderson,47023
1840021786,Tecumseh,40125
1630035555,Puerto Real,72023
1840007026,Countryside,17031
1840004289,East Rochester,36055
1840033392,Ramblewood,34005
1840004341,Lake Fenton,26049
1840000624,Rossford,39173
1840007131,Clyde,39143
1840005716,Thurmont,24021
1840019285,Mecca,6065
1840021029,Penitas,48215
1840023353,Bethel,2050
1840005460,Fort Washington,42091
1840015415,Sweetwater,47123
1840023417,Sterling,2122
1840000834,Prospect Park,34031
1840014130,Loughman,12105
1840002353,Waupaca,55135
1840015808,Tallulah,22065
1840018948,San Martin,6085
1840015060,High Springs,12001
1840008388,Martins Ferry,39013
1840018459,Rochester,53067
1840027985,Avra Valley,4019
1840003003,Lake Mills,55055
1840009044,Orange City,19167
1840005699,Hampstead,24013
1840003390,Taylor,42069
1840014353,Lebanon,21155
1840001421,Exton,42029
1840002540,Madison,46079
1840017273,Pembroke Park,12011
1840034386,Howland Center,39155
1840018740,Dacono,8123
1840018946,Huron,6019
1840020424,Harrah,40109
1840014257,Cold Spring,21037
1840021085,Sidney,30083
1840021300,Talent,41029
1840012429,Mount Zion,17115
1840005961,Marlow Heights,24033
1840021183,Warrenton,41007
1840026720,Massanetta Springs,51165
1840017334,Country Homes,53063
1840001633,De Soto,20091
1840002511,Manistee,26101
1840014382,Princeton,21033
1840020772,Gun Barrel City,48213
1840000636,South Williamsport,42081
1840005024,Calverton,36103
1840009993,Zimmerman,27141
1840001297,Steelton,42043
1840023654,Gateway,2170
1840005717,Walkersville,24021
1840028420,Camino Tassajara,6013
1840028708,Jan Phyl Village,12105
1840021220,Sheridan,41071
1840009329,Rochester,18049
1840031059,Inniswold,22033
1840032564,West Hattiesburg,28073
1840005116,Yaphank,36103
1840018035,Briar,48497
1840022080,White Oak,48183
1840040591,Tellico Village,47105
1840008548,Jackson,39079
1840017988,Homeland,6065
1840003681,Fair Haven,34025
1840000998,Roseland,34013
1840015037,Plaquemine,22047
1840146556,Clemson University,45077
1840007422,Wheelersburg,39145
1840018993,Aztec,35045
1840025800,Lucerne Valley,6071
1840000474,Corry,42049
1840022989,Northlake,48121
1840019374,Salton City,6025
1840017271,Lauderdale-by-the-Sea,12011
1840073557,Branford Center,9170
1840021438,Willows,6021
1840011051,New Haven,26099
1840013783,Barnesville,13171
1840073674,Fountainhead-Orchard Hills,24043
1840001523,Paulsboro,34015
1840014186,Osprey,12115
1840005574,Elsmere,10003
1840022572,Snowflake,4017
1840003922,Ishpeming,26103
1840044642,Northford,9170
1840043236,University at Buffalo,36029
1840000818,Willard,39077
1840028958,River Park,12111
1840005597,Mays Landing,34001
1840029078,Southgate,12115
1840001219,Clairton,42003
1840014284,Crestwood,21185
1840022078,Lindale,48423
1840145920,Salida del Sol Estates,48215
1840014693,Darlington,45031
1840020013,Fruitland,16075
1840020745,Gladewater,48183
1630035558,Quebradillas,72115
1840021302,Torrington,56015
1840007090,Braidwood,17197
1840029011,Three Oaks,12071
1840003170,Milan,26115
1840038097,Rib Mountain,55073
1840015504,Ward,5085
1840033379,Pine Brook,34027
1840013086,East End,5125
1840035801,Zephyrhills West,12101
1840017563,Gardnerville,32005
1840002924,Rockford,26081
1840019890,Prosser,53005
1840024710,Saranap,6013
1840014735,De Queen,5133
1840005984,Cheverly,24033
1840018980,Blackwell,40071
1840008588,Glendale,29189
1840007174,Chillicothe,17143
1840011130,Lakemoor,17111
1840035305,Penn Wynne,42091
1840000504,Hazardville,9110
1840004989,Wesley Hills,36087
1840009137,Maquoketa,19097
1840005458,Oreland,42091
1840020310,Gustine,6047
1840005501,Paoli,42029
1840001365,Oceanport,34025
1840018310,Tequesta,12099
1840020194,Avon,8037
1840074899,Edgewood,35049
1840014589,Cherryville,37071
1840034967,Simsbury Center,9110
1840000973,Hellertown,42095
1840013922,Ocean City,12091
1840004378,Harris Hill,36029
1840008058,Independence,19019
1840153048,Bridgewater Center,34035
1840003671,Little Silver,34025
1840003576,Morris Plains,34027
1840020694,Everman,48439
1840020853,Nolanville,48027
1840016461,Lyman,45083
1840008338,Gas City,18053
1840003246,West Yarmouth,25001
1840000924,Woodcliff Lake,34003
1840023379,Palmer,2170
1840007053,Adel,19049
1840018867,Rancho Calaveras,6009
1840003958,Northville,26163
1630023682,Yabucoa,72151
1840031147,Elmwood,22051
1840014715,Lake City,45041
1840074702,West Clarkston-Highland,53003
1840015671,Tarrant,1073
1840015011,DeFuniak Springs,12131
1840009869,Maize,20173
1840000822,Bellefonte,42027
1840014025,Larose,22057
1840016254,Loudon,47105
1840150351,Daniels Farm,9120
1840020066,Rupert,16067
1840003425,Franklin,42121
1840021440,Sheridan,8005
1840015745,Louisville,28159
1840010693,Vandalia,17051
1840009372,Rittman,39169
1630035647,Cidra,72041
1840002828,Slinger,55131
1840005060,North Sea,36103
1840034360,The Village of Indian Hill,39061
1840029030,Crystal Lake,12105
1840020353,Raton,35007
1840007616,Battlefield,29077
1840036750,Bangor Base,53035
1840001221,Crafton,42003
1840019384,Bridgeport,48497
1840013516,Hamlet,37153
1840034046,East Farmingdale,36103
1840035279,Churchville,42017
1840006237,Barnhart,29099
1840005027,Centerport,36103
1840012797,Pontoon Beach,17119
1840007397,Greenwood,29095
1840005562,Brookville,39113
1840021831,Solvang,6083
1840017336,Manchester,53035
1840013635,Boiling Spring Lakes,37019
1840006408,Bensley,51041
1840020479,Pauls Valley,40049
1840021995,Truth or Consequences,35051
1840003747,Somerset,42111
1840016130,Erwin,47171
1840003380,Dickson City,42069
1840008558,Eudora,20045
1840009257,Port Clinton,39123
1840042007,North Fort Lewis,53053
1840037043,Doolittle,48215
1840020165,Midway,49051
1840020143,Fruit Heights,49011
1840018021,Jamul,6073
1840015220,Wilmore,21113
1840000974,Nazareth,42095
1840004228,Buena Vista,26145
1840009810,Pevely,29099
1840013547,Moores Mill,1089
1840008748,Mulvane,20173
1840013385,Harriman,47145
1840019166,Williamson,4025
1840004281,Hilton,36055
1840011056,Holly,26125
1840019580,Alpine,48043
1840004398,East Aurora,36029
1840000303,Gardiner,23011
1840009532,Cumberland,18059
1840014212,Fort Myers Shores,12071
1840019823,Lewistown,30027
1840014499,Kingston,47145
1840005483,Enola,42041
1840020984,Edna,48239
1840020796,Kermit,48495
1840081169,Packanack Lake,34031
1840001428,Kennett Square,42029
1840011479,Waterville,39095
1840000711,Sharon Hill,42045
1840009600,Richmond,29177
1840010121,Wayne,31179
1840003248,Yarmouth Port,25001
1840008773,Metropolis,17127
1840011347,Elburn,17089
1840033829,Indian Hills,32005
1840018261,Lakehills,48019
1840011920,Bartonville,17143
1840014030,Gray,22109
1840003074,Belding,26067
1840020539,Littlefield,48279
1840005269,Lakeview,36059
1840004923,Lake Mohegan,36119
1840003490,Clearfield,42033
1840008145,Geneva,39007
1840008007,Oelwein,19065
1840013073,East Flat Rock,37089
1840019387,Aubrey,48121
1840003385,Moosic,42069
1840012401,Groveport,39049
1840000705,Norwood,42045
1840031473,Riverside,24025
1840000454,Hudson,36021
1840005461,Gilbertsville,42091
1840002841,Tea,46083
1840003674,Manasquan,34025
1840029590,Iroquois Point,15003
1840011158,Lake Bluff,17097
1840005191,Monroeville,1099
1840018831,Pollock Pines,6017
1840036808,Village of Oak Creek,4025
1840021988,Wake Village,48037
1840074532,Pleasure Point,6087
1840016212,Mocksville,37059
1840021382,Estes Park,8069
1840000453,Salamanca,36009
1840021353,West Bountiful,49011
1840005972,District Heights,24033
1840145795,Rochester Institute of Technology,36055
1840001892,Watford City,38053
1840016138,Stokesdale,37081
1840020460,Holdenville,40063
1840003509,Stroudsburg,42089
1840144301,Ave Maria,12021
1840022795,Los Ranchos de Albuquerque,35001
1840001244,McKees Rocks,42003
1840017489,Cottonwood,6089
1840013096,Conley,13063
1840016092,Jonesborough,47179
1840011929,Peoria Heights,17143
1840006928,Asbury,19061
1840016396,Dallas,37071
1840010203,Westville,18091
1840024501,Dulles Town Center,51107
1840007268,Beardstown,17017
1840014232,Naples Manor,12021
1840007962,Estherville,19063
1840024274,Finderne,34035
1840073562,Cheshire Village,9140
1840002468,Edgerton,55105
1840001355,Belmar,34025
1840029079,South Gate Ridge,12115
1840015057,Patterson,22101
1840024271,Belle Mead,34035
1840005534,Leisure Village,34029
1840018347,Blaine,53073
1840002944,Swartz Creek,26049
1840003708,Hightstown,34021
1840000913,Old Tappan,34003
1840043200,North Hobbs,35025
1840003579,Mount Arlington,34027
1840011315,Willow Springs,17031
1840000702,Media,42045
1840021982,Slaton,48303
1840003941,Petoskey,26047
1840014210,Port LaBelle,12051
1840032901,Silver Lake,37129
1840013926,Freeport,12131
1840005882,Bright,18029
1840073767,Montrose-Ghent,39153
1840017549,Hidden Valley Lake,6033
1840003091,Richmond,26099
1840035430,Newtown Grant,42017
1840013655,Attalla,1055
1840017380,Finley,53005
1840153145,Tehaleh,53053
1840016005,Bay Harbor Islands,12086
1840014129,Kathleen,12105
1840022242,Yoakum,48285
1840013171,Fort Wright,21117
1840013420,Alma,5033
1840007575,Carterville,17199
1840149289,Benton Park,6029
1840010856,Ulysses,20067
1840017399,Hockinson,53011
1840006402,Princeton,54055
1840014970,Columbia,28091
1840034162,Turpin Hills,39061
1840037105,Cameron Park,48061
1840017618,Keyes,6099
1840019628,Bulverde,48091
1840004264,Medina,36073
1840035455,Sierra View,42089
1840004317,Mattydale,36067
1840022226,Windcrest,48029
1840017806,Cambria,6079
1840008673,Du Quoin,17145
1840014416,Millersville,47165
1840033286,Glendora,34007
1840021968,Villa Park,6059
1840034043,Country Knolls,36091
1840002803,South Hooksett,33013
1840015024,Pass Christian,28047
1840006006,Woodstock,51171
1840007684,International Falls,27071
1840007231,Hartford City,18009
1840019250,Childress,48075
1840013720,Belvedere,45003
1840012489,Germantown,39113
1840003637,Jamesburg,34023
1840012794,East Alton,17119
1840021983,Wolfforth,48303
1840005247,Old Bethpage,36059
1840012324,Granville,39089
1840004755,Wappingers Falls,36027
1840000767,Plymouth,42079
1840014404,Monticello,21231
1840021359,Eaton,8123
1840136071,Las Flores,6059
1840015940,Starke,12007
1840013477,Greenbrier,5045
1840018935,Dos Palos,6047
1840029087,The Meadows,12115
1840001369,Union Beach,34025
1840029558,Waimanalo,15003
1840001654,Paola,20121
1840014378,Central City,21177
1840020202,Ephraim,49039
1840003725,New Holland,42071
1840004882,Washingtonville,36071
1840038441,Ranchettes,56021
1840028600,Sherwood Manor,9110
1840024187,Snyderville,49043
1840003471,Punxsutawney,42065
1840011590,Grafton,39093
1840028329,Rancho Murieta,6067
1840015746,Sandersville,13303
1840073847,Cocoa West,12009
1840035438,Schlusser,42041
1840007366,Carlinville,17117
1840001431,Oxford,42029
1840000846,Mount Carmel,42097
1840019159,Anadarko,40015
1840001688,Covington,51580
1840006515,Marion,51173
1840021021,Elsa,48215
1840015742,Waynesboro,13033
1840002469,Evansville,55105
1840013084,Fairview,13295
1840007845,Glencoe,27085
1840038089,Rincon Valley,4019
1840002799,Selinsgrove,42109
1840019662,San Leon,48167
1840011305,Northfield,17031
1840016125,Walkertown,37067
1840005427,Campbelltown,42075
1840000383,Zeeland,26139
1840037126,Otis Orchards-East Farms,53063
1840035271,Wyndmoor,42091
1840006102,Dumfries,51153
1840021473,Salida,8015
1840027631,Grayson Valley,1073
1840011143,Spring Grove,17111
1840003238,East Harwich,25001
1840002473,Milton,55105
1840031475,Spring Ridge,24021
1840001395,Shippensburg,42041
1840013820,Byron,13225
1840020913,Hempstead,48473
1840005858,Poolesville,24031
1840004939,Pelham Manor,36119
1840014974,Leesville,22115
1840003875,Emporia,51595
1840003256,Dowagiac,26027
1840021250,Weiser,16087
1840014705,Pontotoc,28115
1840009785,Peculiar,29037
1840004680,North Scituate,25023
1840014259,Dayton,21037
1840007364,Hillsboro,17135
1840022159,Livingston,48373
1840002127,Belle Fourche,46019
1840020099,Preston,16041
1840013323,Berryville,5015
1840039091,Rio Pinar,12095
1840000911,Norwood,34003
1840006758,Carver,27019
1840017624,El Granada,6081
1840017269,Fort Myers Beach,12071
1840001026,New Brighton,42007
1840014024,Chackbay,22057
1840020398,Henryetta,40111
1840013829,Eastman,13091
1840147199,Bonadelle Ranchos,6039
1840031500,Peppermill Village,24033
1840019437,Hutchins,48113
1840136945,Strawberry,6041
1840001699,Ettrick,51041
1840032809,Four Corners,30031
1840001083,Hollidaysburg,42013
1840075149,Highland Lakes,1117
1840073770,Offutt AFB,31153
1840020645,Krum,48121
1840017278,Surfside,12086
1840016167,Nashville,37127
1840023419,Homer,2122
1840015855,Sylvester,13321
1840003976,Grosse Pointe,26163
1840020631,Holtville,6025
1840005041,East Quogue,36103
1840013113,Cut Off,22057
1840021275,Winston,41019
1840018408,Tracyton,53035
1840015346,McKenzie,47017
1840018625,Creswell,41039
1840044626,Noroton,9190
1840015549,Mena,5113
1840009220,Polk City,19153
1840006218,Fruitland,24045
1840003564,Palmerton,42025
1840004091,Houghton Lake,26143
1840020511,La Habra Heights,6037
1840017809,Bear Valley Springs,6029
1840075898,Fruitridge Pocket,6067
1840013164,Bellevue,21037
1840034826,Deschutes River Woods,41017
1840005299,Kings Point,36059
1840019105,White Rock,35028
1840003221,Bliss Corner,25005
1840009570,New Whiteland,18081
1840001025,Monaca,42007
1840002488,Waterford,55101
1840035108,East Hampton North,36103
1840033331,Lyons,34035
1840023301,Kodiak,2150
1840007427,Cottleville,29183
1840039879,Franklin Center,34035
1840037872,Lake Goodwin,53061
1840005038,East Moriches,36103
1840012408,Obetz,39049
1840020119,Perry,49003
1840008401,New Carlisle,39023
1840073588,Ashton-Sandy Spring,24031
1840000269,Chisago City,27025
1840020661,Parker,48085
1840013879,Adel,13075
1840003353,Pawcatuck,9180
1840028589,Dove Valley,8005
1840022921,Citrus Park,4013
1840000659,Greenville,42085
1840009346,Red Oak,19137
1840037177,White City,49035
1840005881,Hidden Valley,18029
1840015566,White Hall,5069
1840005864,Cape May Court House,34009
1840014423,Lafayette,47111
1840008526,Odessa,29107
1840033429,Towaco,34027
1840015124,Pahokee,12099
1840014658,Rainsville,1049
1840040283,Northchase,37129
1840021460,Williams,6011
1840002172,Rothschild,55073
1840002590,Berlin,55047
1840028968,Siesta Key,12115
1840024935,Silver Lakes,6071
1840153153,Happy Valley,6089
1840010490,Trenton,29079
1840002553,North Windham,23005
1840010213,Wilmington,17197
1840001512,Somerdale,34007
1840005577,New Castle,10003
1840005798,Chestertown,24029
1840014440,Cave Springs,5007
1840009275,Spring Valley,17011
1840037569,Maplewood,53053
1840018777,Palermo,6007
1630023537,Guánica,72055
1840020541,Muleshoe,48017
1840015757,Walterboro,45029
1840013817,Laurel Bay,45013
1840013580,Piedmont,45007
1840001220,Coraopolis,42003
1840000749,Exeter,42079
1840005456,Bryn Mawr,42091
1840007042,DeWitt,19045
1840071665,Credit River,27139
1840005548,Boothwyn,42045
1840022251,Sinton,48409
1840007669,Caruthersville,29155
1840008294,Eureka,17203
1840002890,Prairie du Chien,55023
1840004977,Kaser,36087
1840037838,East Port Orchard,53035
1840038308,Ranson,54037
1840014836,Jackson,13035
1840008917,St. Paul Park,27163
1840033476,Beckett,34015
1840003954,St. Clair,26147
1840019606,Dripping Springs,48209
1840001131,Holdrege,31137
1840134890,White City,12111
1840006993,Anamosa,19105
1840017650,Boulder Creek,6087
1840015167,Walton,21015
1840008296,Monticello,18181
1840007345,Carlisle,39165
1840016025,Mount Carmel,47073
1840026300,Lake Holiday,17099
1840010661,Tonganoxie,20103
1840019314,Bowie,48337
1840006118,Glasgow Village,29189
1840002708,Columbus,55021
1840005399,Paxtonia,42043
1840020844,Marlin,48145
1840020816,McGregor,48309
1840033268,Ellisburg,34007
1840028234,East Pasadena,6037
1840013470,Bessemer City,37071
1840033719,Eldorado at Santa Fe,35049
1840073858,Zephyrhills South,12101
1840014033,Schriever,22109
1840014498,Rockwood,47145
1840014219,Tice,12071
1840014294,Douglass Hills,21111
1840017104,Leakesville,28041
1840000517,Sayre,42015
1840021080,Sultan,53061
1840021774,Sayre,40009
1840001188,Shillington,42011
1840028586,Shaw Heights,8001
1840024548,Silver Hill,24033
1840020937,Luling,48055
1840000889,Osceola,19039
1840019407,Atlanta,48067
1840009486,Macon,29121
1840033996,New Hempstead,36087
1840001087,Tyrone,42013
1840015924,St. Martinville,22099
1840000352,Algona,19109
1840013437,Dunlap,47153
1840021351,Sunset,49011
1840004280,Fairport,36055
1840011282,Posen,17031
1840015792,Smiths Station,1081
1840014640,Ripley,28139
1840006976,Chelsea,26161
1840014040,Belleview,12083
1840074716,West Modesto,6099
1840024480,Fulton,24027
1840018351,Columbia Falls,30029
1840019998,Philomath,41003
1840004265,Albion,36073
1840035419,Chesterbrook,42029
1840021486,St. Helena,6055
1840005314,North Hills,36059
1840020859,Rockdale,48331
1840017691,East Porterville,6107
1840073838,Fort Rucker,1045
1840001622,Wellston,39079
1840009046,Sheldon,19141
1840013822,Forest,28123
1840004392,Williamsville,36029
1840015327,Walnut Ridge,5075
1840029514,Laie,15003
1840015696,Warren,5011
1840009023,Spirit Lake,19059
1840013156,Dundee,26115
1840007098,Colona,17073
1840001553,Colby,20193
1840005702,Manchester,24013
1840003815,Deer Park,39061
1840017281,Hollywood,45019
1840025162,Balm,12057
1840001681,Iola,20001
1840015678,Temple,13045
1840029562,Waipio Acres,15003
1840001006,Centerville,19007
1840152004,Merion Station,42091
1840004639,Grandwood Park,17097
1840013124,Ellenton,12081
1840022047,Sansom Park,48439
1840010407,Toronto,39081
1840006235,Imperial,29099
1840011157,Lake Barrington,17097
1840005234,Carle Place,36059
1840017241,Dundee,12105
1840003388,Olyphant,42069
1840002607,North Fond du Lac,55039
1840073661,Quantico Base,51153
1840010846,Waynesville,29169
1840007180,Clarinda,19145
1840022056,Wilmer,48113
1840000649,Winterset,19121
1840017658,Kayenta,4017
1840018851,Ione,6005
1840031149,Brownfields,22033
1840019562,Cameron,48331
1840009459,Cicero,18057
1840007938,La Crescent,27055
1840007837,Montevideo,27023
1840015423,Angier,37085
1840003547,Englewood Cliffs,34003
1630035643,Ceiba,72037
1840014834,Roanoke,1111
1840020790,Rusk,48073
1840034050,Hampton Manor,36083
1840147394,Suncrest,53065
1840003257,Glencoe,1055
1840013410,Swannanoa,37021
1840005114,Wheatley Heights,36103
1840021948,Guadalupe,4013
1840015979,South Pasadena,12103
1840151242,Briar Chapel,37037
1840081470,Vauxhall,34039
1840003793,Margate City,34001
1840009320,Rensselaer,18073
1840020227,Moab,49019
1840013068,Eagleton Village,47009
1840003642,California,42125
1840029053,Lochmoor Waterway Estates,12071
1840029006,South Highpoint,12103
1840075179,Chena Ridge,2090
1840139258,New Burlington,39061
1840010716,Weldon Spring,29183
1840015118,Okeechobee,12093
1840019494,Benson,4003
1840005083,Islip Terrace,36103
1840033363,Neshanic Station,34035
1840007173,Canal Fulton,39151
1840013807,Grambling,22061
1840073835,Fort Pierce South,12111
1840018418,Black Diamond,53033
1840003773,Clementon,34007
1840017613,Kensington,6013
1840022656,Verdigris,40131
1840000801,Reminderville,39153
1840041713,Crosspointe,51059
1840018758,Brush,8087
1840047821,Palm Springs North,12086
1840018152,Fabens,48141
1840029099,Whiskey Creek,12071
1840019587,Shady Hollow,48453
1840013872,Blakely,13099
1840001197,Fox Chapel,42003
1630023556,Peñuelas,72111
1840016395,Cramerton,37071
1840016772,Margaret,1115
1840004254,Ballston Spa,36091
1840097733,Marlene Village,41067
1840026280,Byram,9190
1840001529,Salem,34033
1840003531,Lewisburg,42119
1840011249,Berkeley,17031
1840022955,Thatcher,4009
1840000933,Lehighton,42025
1840016494,Central,45077
1840035443,Whitfield,42011
1840003174,Springfield,26025
1840025125,Crawfordville,12129
1840006454,Richlands,51185
1840022612,Liberty Hill,48491
1840032750,Orchard Homes,30063
1840004854,Firthcliffe,36071
1840018698,Hyde Park,49005
1840000562,Titusville,42039
1840014663,Chester,45023
1840025764,Moyock,37053
1840034160,Pleasant Run,39061
1840006146,Brewton,1053
1840022548,Woodside,6081
1840010448,Tipton,18159
1840006893,Chadron,31045
1840002575,West Salem,55063
1840010219,Chardon,39055
1840006255,West Ocean City,24047
1840037888,Town and Country,53063
1840009866,St. Robert,29169
1840002778,Schuylkill Haven,42107
1840001224,Duquesne,42003
1840010393,Uhrichsville,39157
1840002804,Suncook,33013
1840035147,Pennside,42011
1840080480,Bargaintown,34001
1840007838,Falcon Heights,27123
1840018920,Yosemite Lakes,6039
1840003926,Gladstone,26041
1840019448,Breckenridge,48429
1840015267,Williamsburg,21235
1840006974,Highwood,17097
1840016206,Williamston,37117
1840006481,Big Stone Gap,51195
1840019528,Center,48419
1840033785,Lemmon Valley,32031
1840022261,Primera,48061
1840019802,Polson,30047
1840011613,Coal City,17063
1840026491,Apple Valley,39083
1840021203,Tillamook,41057
1840020929,Nassau Bay,48201
1840015304,Ashland City,47021
1840037097,Sparks,48141
1840023050,Venus,48251
1840005670,New Martinsville,54103
1840028387,Mayflower Village,6037
1840037042,Doffing,48215
1840013934,Vancleave,28059
1840021599,Vinita,40035
1840033430,Troy Hills,34027
1840013731,Fortville,18059
1840021739,Tucumcari,35037
1840013832,Glennville,13267
1840010229,Porter,18127
1840028315,Tara Hills,6013
1840005997,Buckhannon,54097
1840003108,Eaton Rapids,26045
1840010186,Windsor Heights,19153
1840014233,Naples Park,12021
1840013465,Bolivar,47069
1840074740,West Pleasant View,8059
1840002417,Utica,26099
1840014376,Hazard,21193
1840007842,North Oaks,27123
1840004953,Elmsford,36119
1840018835,Calistoga,6055
1840018455,Buckley,53053
1840152379,Rainbow Springs,12083
1840019610,Brookshire,48473
1840013471,James City,37049
1840005470,Trooper,42091
1840012328,Johnstown,39089
1840000622,Northwood,39173
1840003114,Allegan,26005
1840020546,Hugo,40023
1840021264,Veneta,41039
1840000368,Mechanicville,36091
1840002742,Mayville,55027
1840018479,Connell,53021
1840015790,Tallassee,1051
1840003696,Collegeville,42091
1840000966,Bangor,42095
1840037916,Bristol,55059
1840009548,Pana,17021
1840001602,Wildwood,34009
1840035053,Lawnton,42043
1840153051,Ampere North,34013
1840013877,Camilla,13205
1840034937,Eagleville,42091
1840020867,Granite Shoals,48053
1840014791,Midfield,1073
1840006575,Pearl Beach,26147
1840024491,Layhill,24031
1840076004,Old Fig Garden,6019
1840006901,Cherokee,19035
1840004959,Blauvelt,36087
1840005442,Morganville,34025
1840019186,Buellton,6083
1840005441,East Freehold,34025
1840009692,Linton,18055
1840017532,Battlement Mesa,8045
1840035235,Shanor-Northvue,42019
1840007241,Alexandria,18095
1840074064,Helena Valley Northwest,30049
1840034031,West Hills,36103
1840008523,Lawrenceburg,18029
1840021040,Port Isabel,48061
1840035478,Samsula-Spruce Creek,12127
1840004503,Penn Yan,36123
1840014134,Fort Meade,12105
1630023545,Santa Isabel,72133
1840014697,Oakwood,13139
1840073785,Comstock Northwest,26077
1840019728,North Alamo,48215
1840000773,West Hazleton,42079
1840029586,Pupukea,15003
1840019550,Brady,48307
1840008273,Glenwood,19129
1840001992,Kingsford,26043
1840039566,The Pinehills,25023
1840027491,Semmes,1097
1840013895,Theodore,1097
1840041915,Chain Lake,53061
1840015340,Medina,47053
1840015414,Madisonville,47123
1840011492,Monee,17197
1840008705,Goddard,20173
1840018797,Silver Springs,32019
1840015719,Senoia,13077
1840037578,Fishhook,2170
1840015337,Tontitown,5143
1840002947,Davison,26049
1840014753,Rockmart,13233
1840009099,Manchester,19055
1840013262,Hendron,21145
1840031252,Abingdon,24025
1840022396,Mead,8123
1840033324,Ledgewood,34027
1840019723,Zapata,48505
1840000321,Lake City,27157
1840019465,Alvarado,48251
1840001172,Birdsboro,42011
1630035528,Naguabo,72103
1840009844,Pinckneyville,17145
1840024623,Elverta,6067
1840019486,Three Points,4019
1840014035,Flagler Beach,12035
1840034107,Delhi Hills,39061
1840020020,Rigby,16051
1840037146,Sandy Oaks,48029
1840008079,Iowa Falls,19083
1840005227,Albertson,36059
1840006921,Wind Lake,55101
1840007786,Morris,27149
1840034931,Dorneyville,42077
1840003378,Clarks Summit,42069
1840008961,Redwood Falls,27127
1840028200,Twin Lakes,6087
1840001942,Ironwood,26053
1840010371,Ada,39065
1840001267,Turtle Creek,42003
1840029110,St. Augustine South,12109
1840015069,Daytona Beach Shores,12127
1840009468,St. Clairsville,39013
1840005692,Hampton,24005
1840001541,Concordia,20029
1840141570,Candlewick Lake,17007
1840004068,Saranac Lake,36033
1840010281,Winona Lake,18085
1840004735,Raynham Center,25005
1840001467,West York,42133
1840009477,Savannah,29003
1840011444,Milan,17161
1840029490,Kahaluu,15003
1840002814,Frankenmuth,26145
1840019934,King City,41067
1840005326,Sea Cliff,36059
1840014446,Cherokee Village,5135
1840006920,Tichigan,55101
1840019119,Big Bear Lake,6071
1840006451,Bluefield,51185
1840029088,Timber Pines,12053
1840015350,Smithville,47041
1840028571,Todd Creek,8001
1840016582,Cheraw,45025
1840006258,Berlin,24047
1840075310,Doney Park,4005
1840022042,Willow Park,48367
1840024062,Grandyle Village,36029
1840019418,Aledo,48367
1840001163,Vandergrift,42129
1840134894,Whitfield,12081
1840000747,Duryea,42079
1840022224,Terrell Hills,48029
1840008133,Genoa,17037
1840029036,Fussels Corner,12105
1840017244,Kenneth City,12103
1840007525,Carmi,17193
1840038303,McSwain,6047
1840018898,Pacheco,6013
1840005192,Beattystown,34041
1840000798,Munroe Falls,39153
1840015878,Marksville,22009
1840013125,Cortez,12081
1840005112,West Sayville,36103
1840028565,Meridian,8035
1840033007,Long View,37035
1840003720,Manheim,42071
1840014949,Headland,1067
1840017755,Sawmills,37027
1840020532,Lone Grove,40019
1840150018,East Kapolei,15003
1840021891,Sulphur,40099
1840019488,Summit,4019
1840000771,Swoyersville,42079
1840018976,Alva,40151
1840013961,Carlyss,22019
1840020895,Giddings,48287
1840009360,North Manchester,18169
1840021428,Breckenridge,8117
1840152943,Pensacola Station,12033
1840020220,Lakeport,6033
1840004947,Ardsley,36119
1840015658,Social Circle,13297
1840009111,Sergeant Bluff,19193
1630023633,Coco,72123
1840018852,Jackson,6005
1840003900,Batesburg-Leesville,45063
1840016450,Wadesboro,37007
1840018918,Oakhurst,6039
1840005524,Forked River,34029
1840015565,Sheridan,5053
1840005841,Hillandale,24031
1840015388,Ayden,37147
1840020196,Edgewater,8059
1840011322,South Barrington,17031
1840003694,Bridgeport,42091
1840043409,El Cerro Mission,35061
1840003261,Terryville,9140
1840006711,Circle Pines,27003
1630023710,Las Piedras,72085
1840041867,Stafford Courthouse,51179
1840002959,Dodgeville,55049
1840016142,Pleasant Garden,37081
1840023043,Holtville,1051
1840005713,Middletown,24021
1840028313,Lake Wildwood,6057
1840017693,Goshen,6107
1840019495,Bisbee,4003
1840013685,Aberdeen,28095
1840013850,Baxley,13001
1840021421,Willits,6045
1840022915,Cave Creek,4013
1840009854,Ste. Genevieve,29186
1840037466,Chamberlayne,51087
1840001128,Westmont,42021
1840021511,Sonora,6109
